date,canton,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100
2021-03-30,SZ,17477,10.78,6764,4.17,10713,6.61
2021-03-30,TG,29867,10.56,10474,3.7,19393,6.85
2021-03-30,TI,41308,11.77,17934,5.11,23374,6.66
2021-03-30,UR,4942,13.42,1748,4.75,3194,8.67
2021-03-30,VD,87553,10.75,34212,4.2,53341,6.55
2021-03-30,VS,42184,12.1,16983,4.87,25201,7.23
2021-03-30,ZG,15102,11.73,6179,4.8,8923,6.93
2021-03-30,ZH,133616,8.6,46647,3,86969,5.6
2021-03-31,AG,78166,11.26,31814,4.58,46352,6.68
2021-03-31,AI,1909,11.72,684,4.2,1225,7.52
2021-03-31,AR,7777,14.06,3567,6.45,4210,7.61
2021-03-31,BE,112938,10.83,48042,4.61,64896,6.22
2021-03-31,BL,38519,13.24,16343,5.62,22176,7.62
2021-03-31,BS,20673,10.51,6149,3.13,14524,7.38
2021-03-31,CH,960647,11.08,381714,4.4,578933,6.68
2021-03-31,CHFL,965026,11.08,384121,4.41,580905,6.67
2021-03-31,FL,4379,11.21,2407,6.16,1972,5.05
2021-03-31,FR,35965,11.05,12979,3.99,22986,7.06
2021-03-31,GE,61860,12.22,26254,5.19,35606,7.03
2021-03-31,GL,5483,13.42,2625,6.43,2858,7
2021-03-31,GR,25346,12.67,10411,5.2,14935,7.46
2021-03-31,JU,8157,11.07,2731,3.71,5426,7.36
2021-03-31,LU,47558,11.42,20681,4.97,26877,6.46
2021-03-31,NE,23202,13.19,8738,4.97,14464,8.22
2021-03-31,NW,5134,11.8,1857,4.27,3277,7.53
2021-03-31,OW,4694,12.32,2019,5.3,2675,7.02
2021-03-31,SG,57991,11.27,24439,4.75,33552,6.52
2021-03-31,SH,9668,11.63,2812,3.38,6856,8.25
2021-03-31,SO,34231,12.34,14483,5.22,19748,7.12
2021-03-31,SZ,17829,10.99,6855,4.23,10974,6.77
2021-03-31,TG,30636,10.83,10976,3.88,19660,6.95
2021-03-31,TI,42697,12.16,18933,5.39,23764,6.77
2021-03-31,UR,5078,13.79,1867,5.07,3211,8.72
2021-03-31,VD,88964,10.92,33493,4.11,55471,6.81
2021-03-31,VS,43286,12.42,17279,4.96,26007,7.46
2021-03-31,ZG,15471,12.01,6316,4.9,9155,7.11
2021-03-31,ZH,137415,8.85,49367,3.18,88048,5.67
2021-04-01,AG,80148,11.55,32354,4.66,47794,6.89
2021-04-01,AI,2044,12.55,796,4.89,1248,7.66
2021-04-01,AR,7907,14.3,3662,6.62,4245,7.68
2021-04-01,BE,116840,11.2,50447,4.84,66393,6.36
2021-04-01,BL,39599,13.61,16767,5.76,22832,7.85
2021-04-01,BS,21313,10.83,6102,3.1,15211,7.73
2021-04-01,CH,984407,11.35,387917,4.47,596490,6.88
2021-04-01,CHFL,988788,11.35,390127,4.48,598661,6.87
2021-04-01,FL,4381,11.22,2210,5.66,2171,5.56
2021-04-01,FR,36805,11.31,13154,4.04,23651,7.27
2021-04-01,GE,63460,12.53,26483,5.23,36977,7.3
2021-04-01,GL,5511,13.49,2329,5.7,3182,7.79
2021-04-01,GR,25770,12.88,10000,5,15770,7.88
2021-04-01,JU,8237,11.18,2535,3.44,5702,7.74
2021-04-01,LU,48067,11.54,19883,4.78,28184,6.77
2021-04-01,NE,23953,13.62,9135,5.19,14818,8.42
2021-04-01,NW,5323,12.23,1948,4.48,3375,7.76
2021-04-01,OW,4891,12.83,2051,5.38,2840,7.45
2021-04-01,SG,59222,11.51,24661,4.79,34561,6.72
2021-04-01,SH,9940,11.96,2766,3.33,7174,8.63
2021-04-01,SO,34416,12.4,13999,5.05,20417,7.36
2021-04-01,SZ,18186,11.22,6790,4.19,11396,7.03
2021-04-01,TG,31666,11.19,11834,4.18,19832,7.01
2021-04-01,TI,44066,12.55,19777,5.63,24289,6.92
2021-04-01,UR,5129,13.93,1629,4.42,3500,9.51
2021-04-01,VD,90727,11.14,33536,4.12,57191,7.02
2021-04-01,VS,44633,12.81,17464,5.01,27169,7.8
2021-04-01,ZG,15767,12.24,6312,4.9,9455,7.34
2021-04-01,ZH,140787,9.06,51503,3.32,89284,5.75
2021-04-02,AG,80595,11.61,32416,4.67,48179,6.94
2021-04-02,AI,2068,12.69,820,5.03,1248,7.66
2021-04-02,AR,8049,14.55,3766,6.81,4283,7.74
2021-04-02,BE,117210,11.24,50718,4.86,66492,6.37
